"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
3295,15,4202.62529,6151.56214,109.02346,1503.3758,0,3.16228
3296,15,4372.80693,232.12889,108.4504,1429.18056,0,3.16228
3297,15,4471.02845,1810.64632,114.04879,2840.80142,0,3.16228
3298,15,4439.42667,2855.57091,113.75922,1452.57788,0,3.16228
3299,15,4421.07134,4691.52301,107.58366,2510.95606,0,3.16228
3300,15,4572.5276,998.58262,107.01319,2634.30898,0,3.16228
3301,15,4543.94914,1930.50838,107.22395,2368.44307,0,3.16228
3302,15,4529.59394,3596.79366,108.05851,1826.53705,0,3.16228
3303,15,4539.17589,4800.7577,111.66787,2290.01965,0,3.16228
3304,15,4503.82093,6308.30755,112.77612,1221.22239,0,3.16228
3305,15,4622.93077,4400.86087,109.02429,1148.2903,0,3.16228
3306,15,4608.23868,5588.98048,111.52797,2068.45011,0,3.16228
3307,15,4616.4438,6242.63197,113.78162,1665.91732,0,3.16228
3308,15,4720.49091,369.79499,112.1771,1032.63892,0,3.16228
3309,15,4720.69277,1087.22857,114.21908,1953.43014,0,3.16228
3310,15,4740.82204,2253.25437,110.755,2679.8117,0,3.16228
3311,15,4717.90033,5203.89167,109.54026,2517.49502,0,3.16228
3312,15,4758.70378,5456.46568,109.14745,1860.27186,0,3.16228
3313,15,4864.49404,4672.19943,111.21675,1660.94625,0,3.16228
3314,15,4830.25591,4844.80933,108.3123,1836.50059,0,3.16228
3315,15,4965.03232,838.09359,109.4053,2964.08021,0,3.16228
3316,15,5011.3543,731.2955,109.92681,1578.04914,0,3.16228
3317,15,5031.9518,1870.42041,109.03771,1154.19213,0,3.16228
3318,15,5062.31721,2514.09175,106.48926,1109.90938,0,3.16228
3319,15,5040.57517,4588.34921,111.52438,1177.98107,0,3.16228
3320,15,5098.82015,5131.26319,114.03859,2896.53825,0,3.16228
3321,15,5147.99757,290.45007,112.3347,1514.01205,0,3.16228
3322,15,5198.9052,2363.91408,114.54523,2589.75621,0,3.16228
3323,15,5142.96576,2719.31434,111.96222,2493.54015,0,3.16228
3324,15,5101.68393,5693.54255,111.02929,1247.93801,0,3.16228
3325,15,5160.10917,6154.64657,114.59266,1896.56283,0,3.16228
3326,15,5236.41372,2375.17267,106.67181,2951.40805,0,3.16228
3327,15,5290.33753,2693.79232,110.40576,2138.83482,0,3.16228
3328,15,5236.44424,3673.22154,106.37231,2260.59173,0,3.16228
3329,15,5242.95712,4266.38526,112.89409,1897.44617,0,3.16228
3330,15,5336.63728,1772.37094,114.06114,1817.02489,0,3.16228
3331,15,5379.40504,1896.1686,107.11375,1039.18847,0,3.16228
3332,15,5388.21945,2182.95943,113.63671,1537.49149,0,3.16228
3333,15,5363.97187,3344.30792,114.38681,1377.30524,0,3.16228
3334,15,5365.96458,4202.73312,108.74868,2362.03999,0,3.16228
3335,15,5386.03503,4203.52548,107.16435,1886.00464,0,3.16228
3336,15,5308.5549,4926.13393,108.61118,1404.9994,0,3.16228
3337,15,5419.59532,1056.55273,107.63977,2383.87989,0,3.16228
3338,15,5415.42437,2254.71317,107.63932,1853.04529,0,3.16228
3339,15,5452.0384,3967.51798,107.86598,1546.07381,0,3.16228
3340,15,5597.25232,487.0629,114.03975,1213.72686,0,3.16228
3341,15,5599.13971,2679.3489,110.32508,2629.66982,0,3.16228
3342,15,5586.6962,3778.13884,109.8348,1181.06267,0,3.16228
3343,15,5513.46354,4852.85081,112.05056,2343.34651,0,3.16228
3344,15,5593.85124,5231.0208,111.13353,1464.08336,0,3.16228
3345,15,5824.02875,175.06473,107.39283,2747.31144,0,3.16228
3346,15,5857.03293,1472.98485,108.33642,2016.38663,0,3.16228
3347,15,5824.98541,1639.41665,108.29802,2621.12268,0,3.16228
3348,15,5803.73074,1613.74668,114.37267,2594.61282,0,3.16228
3349,15,5838.82568,2502.48812,109.55312,2684.31261,0,3.16228
3350,15,5864.78153,3301.2249,111.81466,2449.49457,0,3.16228
3351,15,5904.47804,1162.40434,109.90465,2239.63166,0,3.16228
3352,15,5909.97883,2908.9347,114.19565,2435.53989,0,3.16228
3353,15,5997.69216,5552.89044,110.3945,2632.23817,0,3.16228
3354,15,6033.72591,29.67478,113.41566,2664.95804,0,3.16228
3355,15,6025.59729,1130.02623,107.41578,1638.43565,0,3.16228
3356,15,6046.26839,6063.92322,111.1974,2676.6191,0,3.16228
3357,15,6000.23422,6163.66727,113.0956,1034.52141,0,3.16228
3358,15,6097.91411,6377.8621,110.1388,2689.42406,0,3.16228
3359,15,6137.09891,1701.92007,112.80431,1420.22335,0,3.16228
3360,15,6185.24289,2433.54557,111.2316,2757.55724,0,3.16228
3361,15,6138.57865,3444.49007,110.4219,1253.89188,0,3.16228
3362,15,6220.51433,1207.30543,111.95034,2648.97189,0,3.16228
3363,15,6298.01454,3438.07875,108.15855,1753.56773,0,3.16228
3364,15,6267.64789,3656.8839,110.70226,2481.81603,0,3.16228
3365,15,6231.82105,4493.59661,110.78263,1278.48177,0,3.16228
3366,15,6390.68927,4275.81092,107.6404,1773.94403,0,3.16228
3367,15,6319.69425,5461.43162,112.62567,2686.30302,0,3.16228
3368,15,6362.34323,6163.65721,108.84877,2517.09588,0,3.16228
3369,16,59.60665,2559.09001,113.86739,2594.02858,0,3.16228
3370,16,63.58127,6197.30458,112.23792,1860.31086,0,3.16228
3371,16,157.56754,256.72258,112.76797,2691.21542,0,3.16228
3372,16,151.63637,2051.21699,110.94394,2197.56535,0,3.16228
3373,16,173.21868,2459.42334,113.09346,1960.65799,0,3.16228
3374,16,131.75125,5869.7785,107.33571,1866.81928,0,3.16228
3375,16,225.78115,1652.58478,109.56081,2386.66625,0,3.16228
3376,16,228.77162,2648.13125,110.84689,1952.37649,0,3.16228
3377,16,268.89439,3574.05758,113.93445,2146.07663,0,3.16228
3378,16,312.57983,1224.81876,111.42435,2996.74894,0,3.16228
3379,16,306.7174,4901.68628,109.41926,1703.8204,0,3.16228
3380,16,493.5653,979.61369,110.13549,1700.92921,0,3.16228
3381,16,446.5361,2241.90354,110.77292,2212.37334,0,3.16228
3382,16,467.88792,2580.16729,111.69762,1374.99758,0,3.16228
3383,16,482.86791,4645.22748,109.28212,2789.82746,0,3.16228
3384,16,479.45719,5600.72346,106.8541,1079.73803,0,3.16228
3385,16,535.14228,1562.56837,110.97011,1842.57525,0,3.16228
3386,16,531.33065,3214.47467,106.56965,1572.80736,0,3.16228
3387,16,574.1774,4347.54432,110.63295,2636.16851,0,3.16228
3388,16,655.28695,2994.77279,108.34044,1869.55584,0,3.16228
3389,16,664.04827,3956.08838,110.24829,2966.89413,0,3.16228
3390,16,609.97534,4315.75661,113.18662,1146.92988,0,3.16228
3391,16,648.80152,6088.17801,113.00405,2818.08089,0,3.16228
3392,16,635.09304,6140.64129,107.46637,2828.44612,0,3.16228
3393,16,706.62453,2342.14666,110.86711,2337.26833,0,3.16228
3394,16,784.05316,2393.36396,109.13729,2867.25571,0,3.16228
3395,16,714.63947,4234.00339,114.56646,2320.58631,0,3.16228
3396,16,796.15896,4528.80914,113.46268,2891.38234,0,3.16228
3397,16,733.73942,5086.08262,111.82926,1856.61993,0,3.16228
3398,16,807.58183,1393.39581,113.76986,2246.50302,0,3.16228
3399,16,850.83723,3793.75528,110.8435,1663.68323,0,3.16228
3400,16,819.51752,5981.42347,107.39232,1444.79822,0,3.16228
3401,16,994.29985,3974.73328,107.63962,2397.63881,0,3.16228
3402,16,962.458,4171.15457,112.08686,1970.82605,0,3.16228
3403,16,924.61606,4600.54646,111.18031,2435.49915,0,3.16228
3404,16,1034.5964,2390.59455,108.30373,2957.75383,0,3.16228
3405,16,1008.32597,2375.35269,109.66562,1213.6002,0,3.16228
3406,16,1110.67024,1452.9106,109.60051,1281.88032,0,3.16228
3407,16,1121.71792,3525.51876,108.60422,1889.28119,0,3.16228
3408,16,1176.37798,3846.19807,114.21571,2816.44232,0,3.16228
3409,16,1117.20365,4903.45113,111.21824,1895.41271,0,3.16228
3410,16,1242.88222,3338.4932,107.37514,2118.84655,0,3.16228
3411,16,1278.98507,3764.75103,114.08508,1500.40338,0,3.16228
3412,16,1298.4704,4235.24329,112.39176,2844.71753,0,3.16228
3413,16,1286.72385,6267.36142,107.79492,1628.19477,0,3.16228
3414,16,1310.55343,72.61903,108.96625,2220.67799,0,3.16228
3415,16,1327.59519,507.79123,110.75686,2022.97005,0,3.16228
3416,16,1373.92164,1342.78958,108.4713,1084.34003,0,3.16228
3417,16,1312.56463,1553.23827,112.78624,1346.5327,0,3.16228
3418,16,1336.73615,2691.87705,106.82851,1301.30707,0,3.16228
3419,16,1338.31162,3783.77545,110.53789,2658.75836,0,3.16228
3420,16,1391.46547,4202.11896,112.10238,2479.94324,0,3.16228
3421,16,1448.21958,1409.17251,109.08572,1484.68577,0,3.16228
3422,16,1497.41102,2331.5452,106.36334,2274.7431,0,3.16228
3423,16,1492.01717,3298.90236,109.82822,2910.9655,0,3.16228
3424,16,1539.62116,575.82023,113.88785,2553.91648,0,3.16228
3425,16,1590.08696,2191.9059,107.06159,1264.44042,0,3.16228
3426,16,1583.28436,3761.97043,111.26529,1844.77658,0,3.16228
3427,16,1509.80825,6243.07859,107.42995,1372.36695,0,3.16228
3428,16,1607.87984,2432.07943,110.78475,2918.26054,0,3.16228
3429,16,1667.56948,2606.14156,111.43696,1937.43524,0,3.16228
3430,16,1628.50803,3993.28291,111.70617,2883.99162,0,3.16228
3431,16,1744.97806,529.96939,113.49961,2351.26586,0,3.16228
3432,16,1767.43909,3781.29737,111.28984,1084.67775,0,3.16228
3433,16,1773.27236,5499.8553,106.30227,2945.93125,0,3.16228
3434,16,1892.96615,1617.95759,113.82069,1135.04674,0,3.16228
3435,16,1802.72758,1741.98717,112.17243,2959.80515,0,3.16228
3436,16,1834.52817,3096.12463,106.76151,2377.56227,0,3.16228
3437,16,1982.837,1143.60437,110.97915,1166.0377,0,3.16228
3438,16,1919.80716,1136.50183,108.34954,2976.27338,0,3.16228
3439,16,2013.9218,218.00134,109.92257,2861.48664,0,3.16228
3440,16,2007.43919,937.51166,109.91711,2822.89709,0,3.16228
3441,16,2024.8897,3671.2271,112.7972,2257.41315,0,3.16228
3442,16,2053.26047,4409.41168,114.64982,1020.67311,0,3.16228
3443,16,2144.56868,181.41549,110.91041,1355.67267,0,3.16228
3444,16,2170.24163,279.17117,109.16397,2587.51954,0,3.16228
3445,16,2104.68255,1668.64428,109.98507,2057.31516,0,3.16228
3446,16,2159.21343,2356.19383,107.14364,2548.09293,0,3.16228
3447,16,2197.23115,6244.96516,109.27492,1755.57995,0,3.16228
3448,16,2208.70987,782.93118,113.47147,2416.94981,0,3.16228
3449,16,2275.21249,2491.13178,114.63419,1562.87406,0,3.16228
3450,16,2242.01531,3415.3212,106.66566,1739.38937,0,3.16228
3451,16,2275.43533,4310.78323,113.35877,1167.38973,0,3.16228
3452,16,2204.83485,4832.24092,106.6234,2971.69393,0,3.16228
3453,16,2342.89739,678.74343,109.56514,2643.01125,0,3.16228
3454,16,2349.93839,1365.90138,108.86473,2719.70352,0,3.16228
3455,16,2410.38423,3281.57902,107.15321,2427.79228,0,3.16228
3456,16,2534.5157,419.22006,112.64538,1146.90605,0,3.16228
3457,16,2560.48476,458.58522,113.22102,1339.14921,0,3.16228
3458,16,2575.80366,4271.91386,113.50129,2284.77517,0,3.16228
3459,16,2565.03711,6293.26244,109.44361,1646.63208,0,3.16228
3460,16,2648.10103,704.37727,109.34887,2883.78023,0,3.16228
3461,16,2671.16294,1938.13486,107.67901,1872.75124,0,3.16228
3462,16,2666.93567,3701.33106,113.66519,2559.82914,0,3.16228
3463,16,2727.50755,3986.05263,113.72127,2677.0997,0,3.16228
3464,16,2777.7699,4201.16976,113.53231,1230.80511,0,3.16228
3465,16,2714.24736,4299.77661,108.57293,2592.42196,0,3.16228
3466,16,2792.05599,5678.96116,110.97337,2344.08256,0,3.16228
3467,16,2761.36224,5980.25363,109.18805,2108.76347,0,3.16228
3468,16,2831.61771,142.62015,107.1125,1433.03235,0,3.16228
3469,16,2815.56064,238.64682,112.43396,2229.5215,0,3.16228
3470,16,2847.22252,504.37094,110.99444,2735.64318,0,3.16228
3471,16,2820.6683,1244.29707,110.52822,2801.99972,0,3.16228
3472,16,2845.91132,1669.66938,106.58728,2590.91545,0,3.16228
3473,16,2820.98139,5511.39827,108.18441,2840.50721,0,3.16228
3474,16,2967.45704,153.51407,107.03901,1864.4206,0,3.16228
3475,16,2937.16947,2928.73394,113.40101,1363.63454,0,3.16228
3476,16,2911.36247,3093.75998,106.56139,1654.04689,0,3.16228
3477,16,2918.7193,3416.2644,106.69842,1248.07708,0,3.16228
3478,16,2940.37824,5514.76471,107.64365,2903.68587,0,3.16228
3479,16,3065.18197,496.47605,113.09915,1866.33679,0,3.16228
3480,16,3099.72297,4602.13434,113.8513,2356.92026,0,3.16228
3481,16,3051.5462,5388.12291,113.49803,1277.41979,0,3.16228
3482,16,3157.9181,988.64483,107.37874,1021.5582,0,3.16228
3483,16,3115.94302,1911.43556,110.62848,2916.626,0,3.16228
3484,16,3132.8908,4417.54278,106.69368,2438.76431,0,3.16228
3485,16,3109.16525,4823.43918,112.97584,2621.22523,0,3.16228
3486,16,3166.87518,6267.30909,111.60362,1874.91034,0,3.16228
3487,16,3245.12532,86.81414,109.6399,1460.91973,0,3.16228
3488,16,3219.69576,585.44443,113.17319,1805.53032,0,3.16228
3489,16,3293.68731,1570.1501,113.52284,1894.43709,0,3.16228
3490,16,3274.91517,3993.4842,112.20466,1634.20459,0,3.16228
3491,16,3329.65802,1209.56191,107.99874,1966.00113,0,3.16228
3492,16,3309.28361,1304.64651,112.41983,2323.28639,0,3.16228
3493,16,3375.6007,2734.03374,113.36297,1716.94552,0,3.16228
3494,16,3324.27499,5851.11778,113.62372,1286.93724,0,3.16228
3495,16,3413.89997,621.20837,109.27759,1686.87307,0,3.16228
3496,16,3488.59296,1581.76188,109.80633,1458.01314,0,3.16228
3497,16,3484.20003,2988.70572,106.70312,2440.46115,0,3.16228
3498,16,3540.09642,192.94918,110.65436,2088.79364,0,3.16228
3499,16,3511.28771,242.14571,111.08183,1976.86028,0,3.16228
3500,16,3556.43644,2084.42812,107.90041,1162.92309,0,3.16228
3501,16,3522.3794,3315.1963,107.22435,2135.97969,0,3.16228
3502,16,3584.92615,5132.67995,108.50311,1570.79441,0,3.16228
3503,16,3698.79359,591.14059,113.3003,1217.10563,0,3.16228
3504,16,3624.26178,1085.38613,110.47149,2046.61228,0,3.16228
3505,16,3720.02331,21.38261,112.99154,2058.69974,0,3.16228
3506,16,3765.95064,1241.94781,113.02955,1701.07314,0,3.16228
3507,16,3765.6146,2787.81597,111.9078,1926.39943,0,3.16228
3508,16,3744.24351,3437.77487,112.22702,1597.71179,0,3.16228
3509,16,3785.08034,5616.3516,107.02981,2751.86331,0,3.16228
3510,16,3869.62997,806.36918,109.92803,1635.82305,0,3.16228
3511,16,3846.09733,1103.67098,107.1808,2857.3909,0,3.16228
3512,16,3887.52198,1245.41766,110.91243,2684.973,0,3.16228
3513,16,3892.51294,3420.73625,106.87392,2826.25882,0,3.16228
3514,16,3896.66596,5620.64555,114.06171,1274.60772,0,3.16228
3515,16,3992.66836,1005.74495,113.20927,1006.1451,0,3.16228
3516,16,3906.041,2594.35663,111.34672,1255.60902,0,3.16228
3517,16,3992.87919,3018.25964,106.22915,1534.11454,0,3.16228
3518,16,4026.15139,1902.03137,112.94173,1240.16484,0,3.16228
3519,16,4028.76226,2520.74851,113.83595,2588.82451,0,3.16228
3520,16,4069.65044,2860.6112,113.05483,2177.38395,0,3.16228
3521,16,4090.80679,4315.26732,108.80321,1947.50788,0,3.16228
3522,16,4157.31599,1237.78778,111.45419,2986.20104,0,3.16228
3523,16,4136.02109,2102.48858,108.26998,2569.73828,0,3.16228
3524,16,4129.06278,2654.55033,113.38007,2964.34256,0,3.16228
3525,16,4177.04428,4595.45745,107.23164,1214.02934,0,3.16228
3526,16,4119.69058,4719.00768,112.1798,2163.01893,0,3.16228
3527,16,4133.87256,5606.4075,111.99355,1446.15206,0,3.16228
3528,16,4239.5418,2284.60325,108.05031,1595.15684,0,3.16228
3529,16,4214.17352,4022.47979,111.01781,1503.98059,0,3.16228
3530,16,4309.75193,119.25498,106.38199,2285.67014,0,3.16228
3531,16,4324.76657,1603.17218,112.08157,2781.03634,0,3.16228
3532,16,4337.13845,2235.76269,114.05035,1104.13688,0,3.16228
3533,16,4320.00192,3591.93487,108.19104,1928.45007,0,3.16228
3534,16,4378.74626,4605.4657,113.98589,1603.96564,0,3.16228
3535,16,4468.36295,6302.13368,112.6372,2301.34937,0,3.16228
3536,16,4684.80004,148.10938,106.77561,2391.37885,0,3.16228
3537,16,4627.51823,1548.6999,114.17841,1331.9519,0,3.16228
3538,16,4654.1217,4414.31345,111.26886,1457.60262,0,3.16228
3539,16,4653.60393,4504.34921,108.65128,2890.63356,0,3.16228
3540,16,4668.51053,5821.44914,106.86095,1587.85571,0,3.16228
3541,16,4629.18041,6290.43681,107.20905,2630.57316,0,3.16228
3542,16,4740.87633,470.95655,112.24399,1794.15866,0,3.16228
3543,16,4726.71881,812.4572,106.18756,2555.0827,0,3.16228
3544,16,4706.17191,3727.40611,112.26235,2834.48483,0,3.16228
3545,16,4782.12632,5783.67115,112.87539,2139.70397,0,3.16228
3546,16,4830.24436,631.23598,111.41822,2967.83234,0,3.16228
3547,16,4801.91118,3918.93801,109.11912,2490.67194,0,3.16228
3548,16,4902.01985,737.67881,107.96254,2412.08105,0,3.16228
3549,16,4911.90082,1126.13346,109.32579,1921.24501,0,3.16228
3550,16,4975.52105,5788.43019,111.37376,1720.2087,0,3.16228
3551,16,5059.64144,2625.032,114.49262,1937.14086,0,3.16228
3552,16,5029.77058,2911.04411,111.71136,1118.67294,0,3.16228
3553,16,5074.00313,4207.37201,110.77595,2628.77455,0,3.16228
3554,16,5015.7985,4745.43599,108.74861,1139.28615,0,3.16228
3555,16,5002.72678,5465.76861,108.4602,1114.31325,0,3.16228
3556,16,5101.09947,1934.51473,108.15447,1662.84961,0,3.16228
3557,16,5175.39492,4410.41283,107.0915,1605.60267,0,3.16228
3558,16,5251.88715,3582.6773,108.96695,2285.21597,0,3.16228
3559,16,5246.88177,5665.79885,108.73132,2053.52827,0,3.16228
3560,16,5287.01762,6146.49206,108.95384,1618.69627,0,3.16228
3561,16,5380.12945,790.34101,114.62044,2599.8086,0,3.16228
3562,16,5311.94416,2974.65129,107.96891,1471.11097,0,3.16228
3563,16,5327.22933,3862.539,113.79981,2295.65821,0,3.16228
3564,16,5366.07661,4204.49951,111.61157,2156.7867,0,3.16228
3565,16,5460.86072,319.04615,110.74458,1916.05908,0,3.16228
3566,16,5437.10208,2100.31709,110.9019,2662.08171,0,3.16228
3567,16,5457.33375,2308.48828,114.26403,1341.87975,0,3.16228
3568,16,5476.50718,2380.8687,114.34508,2407.77132,0,3.16228
3569,16,5423.99444,3040.50202,108.54141,1451.34461,0,3.16228
3570,16,5468.95221,5249.06114,110.58892,2644.91011,0,3.16228
3571,16,5490.85106,5492.45654,112.14569,2915.23835,0,3.16228
3572,16,5476.52903,5513.28061,106.62423,2914.22433,0,3.16228
3573,16,5428.82117,6239.25521,108.24791,2190.24683,0,3.16228
3574,16,5503.04516,74.24757,113.74641,2950.8479,0,3.16228
3575,16,5549.76997,3344.57956,112.55399,2224.7274,0,3.16228
3576,16,5534.26311,6106.93948,113.46439,2149.96497,0,3.16228
3577,16,5611.51895,1284.00507,112.4567,1976.69543,0,3.16228
3578,16,5668.50269,3635.12657,111.28877,1370.16126,0,3.16228
3579,16,5605.65448,5633.33674,109.01537,2275.40296,0,3.16228
3580,16,5710.80441,1758.41621,112.75966,1915.20954,0,3.16228
3581,16,5787.15182,2029.90696,106.68477,1148.13205,0,3.16228
3582,16,5721.81791,4085.02628,112.17931,1627.9326,0,3.16228
3583,16,5722.81375,5190.76046,106.51039,2620.81082,0,3.16228
3584,16,5884.09831,4339.09286,113.76669,2062.71367,0,3.16228
3585,16,5871.16184,4599.11896,111.13491,1756.13656,0,3.16228
3586,16,5862.01572,5946.39376,113.09171,2837.42252,0,3.16228
3587,16,5965.58836,496.2458,111.09037,1846.53379,0,3.16228
3588,16,5961.54153,4285.78667,110.75596,1274.74475,0,3.16228
3589,16,5904.836,4876.70405,106.42898,1185.93929,0,3.16228
3590,16,6092.37571,2256.05484,107.96012,1551.26207,0,3.16228
3591,16,6037.07656,3185.8452,113.52187,2471.90012,0,3.16228
3592,16,6213.80764,163.29889,109.78513,2625.95574,0,3.16228
3593,16,6208.95517,1328.23383,113.50962,2788.00579,0,3.16228
3594,16,6275.96241,2599.68013,107.1238,1441.91094,0,3.16228
3595,16,6288.14421,6018.78745,109.99479,2656.28256,0,3.16228
3596,16,6371.6529,1323.57065,108.20472,1437.26092,0,3.16228
3597,16,6384.42864,1614.40834,112.55923,1626.97681,0,3.16228
3598,16,6372.63318,4247.27034,107.26902,2966.18523,0,3.16228
3599,17,37.54039,5480.68062,107.95654,1851.5209,0,3.16228
3600,17,12.85589,5442.91881,106.1803,2103.79963,0,3.16228
3601,17,70.78381,5769.12723,110.79588,2559.4325,0,3.16228
3602,17,111.53263,4285.83506,113.68128,1688.50618,0,3.16228
3603,17,260.35755,1765.97362,110.91832,1976.44295,0,3.16228
3604,17,253.67828,2199.23982,107.0932,2221.37623,0,3.16228
3605,17,206.14487,2537.93937,111.58275,1739.04482,0,3.16228
3606,17,261.68972,3110.97709,110.1273,2542.37138,0,3.16228
3607,17,251.03988,3299.90284,113.20966,2372.63976,0,3.16228
3608,17,232.34005,3737.88473,113.72035,2799.65664,0,3.16228
3609,17,333.61526,2043.58933,110.29104,1903.14795,0,3.16228
3610,17,393.73735,4912.33396,110.79375,1223.55554,0,3.16228
3611,17,408.60123,971.41307,111.42771,1805.49447,0,3.16228
3612,17,452.00778,3647.53458,113.07426,1216.83492,0,3.16228
3613,17,424.46491,3958.08317,106.49691,1277.57045,0,3.16228
3614,17,491.94431,4894.44286,108.23139,1379.38306,0,3.16228
3615,17,462.48081,5004.20994,106.2796,1680.16362,0,3.16228
3616,17,484.55711,5956.09323,109.9157,2817.17229,0,3.16228
3617,17,598.211,852.20296,111.73792,1889.79044,0,3.16228
3618,17,595.8834,3493.13204,114.12113,2943.44557,0,3.16228
3619,17,538.73717,5474.43075,114.42122,2024.27182,0,3.16228
3620,17,685.49176,1888.24449,112.74041,1361.06097,0,3.16228
3621,17,697.58241,3245.55435,112.50336,1711.48734,0,3.16228
3622,17,630.61185,4839.01428,107.30472,2665.64228,0,3.16228
3623,17,670.53408,5704.16477,112.53048,1074.69096,0,3.16228
3624,17,697.29221,6397.92866,113.40222,1210.2235,0,3.16228
3625,17,726.33423,5030.58252,113.08605,1765.05857,0,3.16228
3626,17,791.12232,6258.77264,109.73777,1830.13967,0,3.16228
3627,17,895.48511,3766.64696,113.55256,1305.08734,0,3.16228
3628,17,840.30437,4788.1324,113.98747,2286.6112,0,3.16228
3629,17,919.98537,23.09891,108.47186,2768.46011,0,3.16228
3630,17,918.07853,2553.12428,109.59762,1361.19813,0,3.16228
3631,17,959.4353,2737.89148,109.81481,2802.0659,0,3.16228
3632,17,964.11618,4217.15359,114.20374,1105.11373,0,3.16228
3633,17,972.59758,4732.25284,112.52477,1348.58885,0,3.16228
3634,17,989.18041,4896.98193,114.05793,1611.44811,0,3.16228
3635,17,1019.79788,1889.15568,107.59986,2522.59353,0,3.16228
3636,17,1067.8962,2357.24308,110.79941,1463.4588,0,3.16228
3637,17,1097.61879,2334.27894,108.93304,2739.96832,0,3.16228
3638,17,1027.71364,2436.86835,108.54878,2434.90749,0,3.16228
3639,17,1036.54124,4806.85341,112.48323,2083.60889,0,3.16228
3640,17,1082.64636,5687.98676,112.89881,1694.77901,0,3.16228
3641,17,1120.64239,4407.36129,110.80778,2223.717,0,3.16228
3642,17,1217.91304,187.61036,113.71986,2789.37861,0,3.16228
3643,17,1251.74535,1478.20876,112.56977,1954.83355,0,3.16228
3644,17,1231.16148,4907.78324,110.42223,2163.2956,0,3.16228
3645,17,1206.30528,5687.42196,110.65734,1554.41009,0,3.16228
3646,17,1316.00278,814.45602,108.05476,1822.48873,0,3.16228
3647,17,1342.44325,2214.74554,111.16259,1999.90049,0,3.16228
3648,17,1306.80434,3637.56791,109.4639,2273.03323,0,3.16228
3649,17,1403.96537,3506.7727,110.16982,2797.19014,0,3.16228
3650,17,1472.7435,4435.71946,110.19266,1678.45358,0,3.16228
3651,17,1560.56213,2687.56347,109.99447,2147.7973,0,3.16228
3652,17,1575.32311,6073.57494,109.75754,1720.26238,0,3.16228
3653,17,1612.74992,820.42218,106.94624,2987.63946,0,3.16228
3654,17,1694.57463,826.67569,109.57816,2155.84661,0,3.16228
3655,17,1650.60692,2824.21032,114.13001,2271.24405,0,3.16228
3656,17,1610.42752,4900.92886,113.73296,1683.13854,0,3.16228
3657,17,1604.59542,5125.74413,113.09927,2106.4504,0,3.16228
3658,17,1658.16692,6254.06472,112.17072,1781.83999,0,3.16228
3659,17,1750.01548,330.60297,113.35351,1609.2343,0,3.16228
3660,17,1742.32811,2208.08025,109.51943,2676.41106,0,3.16228
3661,17,1771.21789,3411.50701,109.64186,2708.10712,0,3.16228
3662,17,1748.20235,3733.07309,112.88546,1708.79561,0,3.16228
3663,17,1788.22428,4290.70155,110.32192,2218.46888,0,3.16228
3664,17,1835.90291,86.01126,113.85869,2353.21387,0,3.16228
3665,17,1857.95751,259.06334,112.28002,2798.13521,0,3.16228
3666,17,1862.0309,2947.56867,108.41167,2084.7286,0,3.16228
3667,17,1838.79586,3623.42007,111.02273,1987.07944,0,3.16228
3668,17,1923.19484,2830.00236,111.96394,1931.51803,0,3.16228
3669,17,1954.36809,5239.93673,110.59699,2371.70407,0,3.16228
3670,17,2053.71282,1189.03793,106.26191,1675.88179,0,3.16228
3671,17,2010.63014,2213.46119,107.9688,2726.02004,0,3.16228
3672,17,2145.44843,1153.96554,107.3229,2014.25921,0,3.16228
3673,17,2158.78443,1621.91385,106.60696,2549.09231,0,3.16228
3674,17,2123.25322,3663.65358,107.35825,2521.45125,0,3.16228
3675,17,2138.77794,6321.30835,109.69075,1517.25374,0,3.16228
3676,17,2278.93599,1588.52004,106.91263,2339.56319,0,3.16228
3677,17,2217.97304,3816.12226,110.41377,2214.61901,0,3.16228
3678,17,2223.96679,6342.03823,108.51982,2131.1722,0,3.16228
3679,17,2393.5262,405.67065,110.78514,1315.48768,0,3.16228
3680,17,2362.46773,2273.36503,107.11895,1850.99618,0,3.16228
3681,17,2344.56667,2777.43425,109.35636,1280.07571,0,3.16228
3682,17,2353.92505,3520.32443,111.73669,2935.10467,0,3.16228
3683,17,2357.01075,3539.56741,107.12805,1242.07062,0,3.16228
3684,17,2339.53875,6258.04378,114.49839,1691.93402,0,3.16228
3685,17,2414.6716,993.51027,113.2221,1461.5342,0,3.16228
3686,17,2482.38762,1132.12829,106.55711,1292.11217,0,3.16228
3687,17,2484.1149,2380.96797,111.38806,1077.87833,0,3.16228
3688,17,2402.46501,2777.56329,108.90699,1562.77167,0,3.16228
3689,17,2477.21705,5684.35619,113.38733,1258.26836,0,3.16228
3690,17,2534.18991,569.19848,114.11341,2179.46842,0,3.16228
3691,17,2541.00734,1095.91019,114.65218,2832.02182,0,3.16228
3692,17,2515.62028,2752.72826,111.39714,2805.05856,0,3.16228
3693,17,2538.29206,4202.16192,110.08216,2948.50434,0,3.16228
3694,17,2508.92912,5501.39946,113.98999,2988.7771,0,3.16228
3695,17,2618.02356,73.99318,113.40889,2036.69917,0,3.16228
3696,17,2615.92295,1460.65951,109.84682,2662.38608,0,3.16228
