"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
3582,15,3228.56737,1632.62952,107.67511,2402.08394,50,4.47214
3583,15,3223.74903,5752.24132,114.1813,2320.04662,50,4.47214
3584,15,3298.78405,5807.76281,111.30487,2249.53749,50,4.47214
3585,15,3326.75106,3316.01251,106.4432,2265.89793,50,4.47214
3586,15,3385.88747,3599.90766,113.19992,2237.07856,50,4.47214
3587,15,3336.76953,4651.41936,113.457,2309.81104,50,4.47214
3588,15,3420.5585,2854.67704,114.03858,2054.55959,50,4.47214
3589,15,3425.5247,3343.21385,112.43126,2003.79182,50,4.47214
3590,15,3479.99783,3493.44781,108.81956,2107.52171,50,4.47214
3591,15,3542.79065,797.07678,109.81015,2123.90771,50,4.47214
3592,15,3511.18859,2583.0149,110.55465,2305.57519,50,4.47214
3593,15,3565.66308,6095.95613,112.10385,2411.49344,50,4.47214
3594,15,3686.2023,611.113,112.38972,2452.21601,50,4.47214
3595,15,3631.36957,1798.73687,108.88571,2130.71986,50,4.47214
3596,15,3644.63965,2039.27958,106.83077,2431.96692,50,4.47214
3597,15,3631.88035,4014.3525,106.27486,2468.26554,50,4.47214
3598,15,3691.23013,5946.41296,106.43864,2177.5737,50,4.47214
3599,15,3739.81011,1578.49474,108.61621,2362.38744,50,4.47214
3600,15,3762.97977,1748.37922,108.40956,2282.15637,50,4.47214
3601,15,3747.61891,1720.33529,113.6453,2370.97446,50,4.47214
3602,15,3724.58037,2581.19006,109.3617,2182.99139,50,4.47214
3603,15,3852.31965,5036.60433,110.30377,2000.52933,50,4.47214
3604,15,3865.62424,5680.77634,108.86772,2257.64688,50,4.47214
3605,15,3819.92644,5961.56599,109.25946,2177.18738,50,4.47214
3606,15,4070.00414,4011.27901,111.11538,2114.28484,50,4.47214
3607,15,4071.80318,6269.48141,113.10487,2030.8316,50,4.47214
3608,15,4161.28469,629.22958,109.91463,2283.77106,50,4.47214
3609,15,4120.50712,6294.89428,113.76286,2046.06687,50,4.47214
3610,15,4256.01707,5617.19677,111.82924,2394.8581,50,4.47214
3611,15,4242.81005,5899.96168,113.13897,2294.43334,50,4.47214
3612,15,4358.4129,1909.66869,106.46951,2207.60499,50,4.47214
3613,15,4332.92144,3279.63723,110.47783,2077.09799,50,4.47214
3614,15,4333.45618,3403.129,110.56284,2300.89516,50,4.47214
3615,15,4313.40354,3789.32563,111.00651,2357.59966,50,4.47214
3616,15,4342.79597,4082.67234,109.63652,2317.23825,50,4.47214
3617,15,4435.33481,269.12937,112.7461,2494.86142,50,4.47214
3618,15,4489.39043,2967.86534,110.70566,2381.34647,50,4.47214
3619,15,4589.69817,437.49104,111.01549,2168.08076,50,4.47214
3620,15,4505.35846,979.7297,110.86915,2447.08439,50,4.47214
3621,15,4509.5883,1549.4091,110.44902,2142.54685,50,4.47214
3622,15,4521.45324,2028.50735,107.68276,2148.6426,50,4.47214
3623,15,4546.06867,2532.70928,109.28298,2078.73949,50,4.47214
3624,15,4576.21869,4899.99384,112.57871,2218.0558,50,4.47214
3625,15,4558.75602,5325.68637,108.57784,2070.4983,50,4.47214
3626,15,4581.27172,5613.53249,113.5305,2277.86956,50,4.47214
3627,15,4617.00063,1663.53188,106.32017,2480.58498,50,4.47214
3628,15,4605.18458,2335.55186,108.54549,2467.51063,50,4.47214
3629,15,4629.27651,5052.1052,110.12181,2271.6165,50,4.47214
3630,15,4768.99564,21.75892,114.3048,2234.78426,50,4.47214
3631,15,4771.42475,642.48843,112.90921,2014.26375,50,4.47214
3632,15,4726.00028,3450.49587,108.56636,2463.47303,50,4.47214
3633,15,4785.98323,4241.04272,108.50709,2014.20827,50,4.47214
3634,15,4979.38223,4288.36077,106.23163,2119.29236,50,4.47214
3635,15,4993.47517,5524.64632,112.99721,2456.3308,50,4.47214
3636,15,4996.97953,5741.47195,114.58569,2430.83797,50,4.47214
3637,15,4970.88238,6208.83214,113.93954,2066.63546,50,4.47214
3638,15,5096.11572,213.30425,110.57218,2261.2841,50,4.47214
3639,15,5060.28229,509.7547,111.38752,2135.87379,50,4.47214
3640,15,5015.53961,767.22948,113.70352,2116.9361,50,4.47214
3641,15,5051.35386,2411.61857,110.78216,2461.09598,50,4.47214
3642,15,5060.25742,3309.55743,107.50132,2245.57446,50,4.47214
3643,15,5060.48309,3489.77766,107.39847,2278.28374,50,4.47214
3644,15,5066.31192,6194.6124,112.39391,2222.91137,50,4.47214
3645,15,5100.78866,3725.81576,112.62203,2496.429,50,4.47214
3646,15,5279.77603,2325.35446,113.42442,2051.82912,50,4.47214
3647,15,5229.6753,3682.02918,113.62974,2296.60109,50,4.47214
3648,15,5226.74583,4799.09142,108.55356,2263.65322,50,4.47214
3649,15,5388.39023,410.80737,113.79235,2059.58109,50,4.47214
3650,15,5370.29632,1179.44062,113.13192,2478.33336,50,4.47214
3651,15,5345.79153,1236.27298,108.98426,2486.23804,50,4.47214
3652,15,5392.24581,5324.02432,110.15479,2126.91987,50,4.47214
3653,15,5438.199,3213.07019,109.75892,2236.61693,50,4.47214
3654,15,5414.88715,3355.1977,107.58399,2001.16173,50,4.47214
3655,15,5479.77145,5232.22501,113.80804,2323.09739,50,4.47214
3656,15,5480.26013,6017.22554,110.77129,2123.14269,50,4.47214
3657,15,5595.38231,1309.36634,107.11897,2226.53775,50,4.47214
3658,15,5574.14323,3025.08257,113.3718,2306.41424,50,4.47214
3659,15,5513.38882,4147.45368,109.29878,2229.36907,50,4.47214
3660,15,5690.8312,1382.85156,107.58256,2001.69183,50,4.47214
3661,15,5636.16876,2793.55218,110.40257,2403.71405,50,4.47214
3662,15,5699.74211,3581.14834,109.43527,2360.24024,50,4.47214
3663,15,5652.36663,6017.42831,106.85157,2126.28567,50,4.47214
3664,15,5772.66403,1938.3046,110.00628,2071.57901,50,4.47214
3665,15,5801.06546,2903.29098,110.71911,2375.71137,50,4.47214
3666,15,5926.07657,3008.41436,112.90619,2229.08156,50,4.47214
3667,15,5986.84761,3137.55948,106.49418,2138.14428,50,4.47214
3668,15,5987.78524,4444.25725,109.50875,2007.97565,50,4.47214
3669,15,6042.43734,1837.08557,112.96579,2455.98887,50,4.47214
3670,15,6097.04748,3137.36137,109.28822,2360.80047,50,4.47214
3671,15,6027.31028,6064.06583,114.39809,2034.31847,50,4.47214
3672,15,6115.40685,1353.27023,106.69308,2316.88421,50,4.47214
3673,15,6112.19569,3754.75659,111.89413,2094.41125,50,4.47214
3674,15,6163.29126,3940.42527,114.0436,2320.34271,50,4.47214
3675,15,6225.41793,866.46151,106.58158,2294.42502,50,4.47214
3676,15,6272.07969,2168.07868,109.09633,2417.50327,50,4.47214
3677,15,6307.69266,2367.31577,106.21186,2401.182,50,4.47214
3678,15,6375.89621,2567.74373,108.46872,2360.10881,50,4.47214
3679,15,6364.32394,5047.43592,109.72345,2114.93939,50,4.47214
3680,16,21.85838,142.34474,106.5465,2099.71464,50,4.47214
3681,16,96.0041,1084.00692,108.30717,2042.64729,50,4.47214
3682,16,51.06025,2391.94915,113.11548,2020.92825,50,4.47214
3683,16,85.90143,3202.52786,113.23991,2287.78251,50,4.47214
3684,16,9.9805,5098.01138,106.25117,2368.43504,50,4.47214
3685,16,10.21854,6187.60269,110.34716,2209.55248,50,4.47214
3686,16,110.73986,1068.46624,109.17726,2427.91028,50,4.47214
3687,16,142.21008,3602.77659,112.85009,2352.76124,50,4.47214
3688,16,115.74858,5597.52658,106.75266,2407.03119,50,4.47214
3689,16,282.70441,1700.44315,112.41072,2264.27085,50,4.47214
3690,16,293.07983,2280.46183,107.74379,2023.81255,50,4.47214
3691,16,269.87203,4747.42895,107.85632,2200.41712,50,4.47214
3692,16,286.05735,5207.16122,112.95761,2410.722,50,4.47214
3693,16,276.25927,6068.83789,107.33317,2364.29192,50,4.47214
3694,16,200.63418,6324.82229,109.56231,2276.98065,50,4.47214
3695,16,357.55176,1353.43388,109.19306,2007.16491,50,4.47214
3696,16,370.39536,2873.92002,106.96078,2370.46459,50,4.47214
3697,16,341.97605,5048.68399,110.82054,2350.3198,50,4.47214
3698,16,470.15277,2032.5859,108.34067,2115.35699,50,4.47214
3699,16,468.93403,5338.05817,108.03299,2317.40943,50,4.47214
3700,16,561.55633,462.61286,113.77311,2355.08915,50,4.47214
3701,16,573.84812,2539.19325,107.31534,2097.93918,50,4.47214
3702,16,591.99798,2705.99799,113.69069,2303.7408,50,4.47214
3703,16,536.73551,3028.04401,106.24071,2356.7981,50,4.47214
3704,16,685.24823,1738.8394,113.15652,2061.83804,50,4.47214
3705,16,685.91452,2584.14469,109.81568,2231.82755,50,4.47214
3706,16,616.27551,3209.57534,107.08616,2117.62263,50,4.47214
3707,16,627.16086,5616.11926,112.86952,2082.40328,50,4.47214
3708,16,715.38015,1787.34187,108.07653,2117.57837,50,4.47214
3709,16,713.25339,2222.25071,109.93869,2268.782,50,4.47214
3710,16,782.87948,2804.01728,113.16111,2499.44857,50,4.47214
3711,16,725.91849,6222.5447,107.12874,2276.41669,50,4.47214
3712,16,850.05822,632.79592,111.62398,2048.20772,50,4.47214
3713,16,822.74426,5260.18958,114.06837,2363.92692,50,4.47214
3714,16,910.09835,380.2689,113.55274,2383.46365,50,4.47214
3715,16,953.78696,741.20135,113.75731,2125.63994,50,4.47214
3716,16,971.54822,4699.11645,113.02975,2092.77221,50,4.47214
3717,16,906.45648,6303.5063,110.72202,2178.78704,50,4.47214
3718,16,1009.78441,1521.53635,111.31299,2308.46653,50,4.47214
3719,16,1000.93756,5026.77639,113.21593,2151.49595,50,4.47214
3720,16,1041.68576,5975.06535,111.70669,2212.17027,50,4.47214
3721,16,1164.41728,1252.21832,111.76498,2147.13393,50,4.47214
3722,16,1187.44883,4254.29999,108.46447,2086.4013,50,4.47214
3723,16,1162.24393,5194.16162,107.05933,2449.98605,50,4.47214
3724,16,1104.01998,5642.79594,110.36804,2495.77004,50,4.47214
3725,16,1230.89119,712.22805,112.3624,2007.71714,50,4.47214
3726,16,1299.57629,726.28266,110.92111,2124.83338,50,4.47214
3727,16,1203.10928,1754.50162,109.49664,2067.86391,50,4.47214
3728,16,1210.37907,2247.1519,110.56933,2373.3296,50,4.47214
3729,16,1261.31587,6151.77743,107.87703,2398.17952,50,4.47214
3730,16,1378.80936,718.09916,110.52317,2095.33844,50,4.47214
3731,16,1305.0965,5242.70025,114.09964,2290.50415,50,4.47214
3732,16,1390.4278,5697.70505,107.08614,2476.7757,50,4.47214
3733,16,1505.56147,2000.70715,111.80532,2349.47767,50,4.47214
3734,16,1536.44346,2065.34983,106.91928,2084.04923,50,4.47214
3735,16,1520.77256,2967.62878,110.07811,2173.06248,50,4.47214
3736,16,1503.29942,3984.93573,114.56716,2283.13329,50,4.47214
3737,16,1540.48025,4092.16482,110.41298,2126.68371,50,4.47214
3738,16,1519.59124,4422.64655,110.05259,2229.54102,50,4.47214
3739,16,1518.21164,4862.72225,107.84676,2350.9635,50,4.47214
3740,16,1538.69122,5630.61911,112.13389,2470.31774,50,4.47214
3741,16,1622.66583,1053.9093,111.7032,2228.19568,50,4.47214
3742,16,1659.10183,1948.44609,112.31021,2021.78086,50,4.47214
3743,16,1648.23591,4580.06904,111.95785,2149.0213,50,4.47214
3744,16,1769.55702,872.44822,111.63355,2050.35948,50,4.47214
3745,16,1792.81302,1025.06187,106.16562,2076.96819,50,4.47214
3746,16,1793.50818,5378.66914,111.48862,2256.77116,50,4.47214
3747,16,1827.14107,2188.51109,108.40587,2043.94226,50,4.47214
3748,16,1892.70607,4279.78137,111.38215,2252.15768,50,4.47214
3749,16,1876.18922,5177.42885,108.12695,2006.45338,50,4.47214
3750,16,1915.91455,1059.82879,106.83602,2439.66432,50,4.47214
3751,16,1906.58704,1954.31764,109.98478,2078.00305,50,4.47214
3752,16,1931.16824,2986.26454,106.26324,2462.37098,50,4.47214
3753,16,1987.40441,5363.3488,110.14281,2472.02757,50,4.47214
3754,16,2033.07348,1124.40876,108.11357,2439.18671,50,4.47214
3755,16,2013.794,4060.18862,110.56083,2172.72787,50,4.47214
3756,16,2026.7762,5023.59736,112.29006,2045.9947,50,4.47214
3757,16,2010.71751,5023.05668,109.10579,2372.59868,50,4.47214
3758,16,2130.99244,1068.99157,107.77663,2160.31553,50,4.47214
3759,16,2243.30968,460.62337,112.83943,2104.99693,50,4.47214
3760,16,2205.45494,1308.84821,111.53504,2004.13702,50,4.47214
3761,16,2222.89255,4169.22993,112.69875,2293.66115,50,4.47214
3762,16,2348.40753,2259.32646,106.16692,2118.19944,50,4.47214
3763,16,2374.75056,6239.32268,112.34526,2128.74005,50,4.47214
3764,16,2457.61257,383.72364,108.70056,2269.18667,50,4.47214
3765,16,2479.04912,1781.19902,106.31935,2296.31318,50,4.47214
3766,16,2461.14862,1867.72394,112.25192,2035.96421,50,4.47214
3767,16,2423.90785,2794.11006,110.92443,2238.2405,50,4.47214
3768,16,2453.06341,4749.7905,108.24141,2214.00416,50,4.47214
3769,16,2505.4868,971.46745,111.24697,2172.96104,50,4.47214
3770,16,2538.65471,1856.52195,111.66737,2347.87681,50,4.47214
3771,16,2534.52308,2111.99864,110.82353,2141.72874,50,4.47214
3772,16,2697.20319,898.22443,114.39181,2304.71995,50,4.47214
3773,16,2736.47381,1985.94105,110.76186,2230.07223,50,4.47214
3774,16,2741.31937,2696.03812,108.03681,2234.39972,50,4.47214
3775,16,2713.47897,3117.82624,110.33229,2267.24708,50,4.47214
3776,16,2780.49114,5169.38856,109.36709,2196.67982,50,4.47214
3777,16,2719.26874,5216.08806,109.68909,2043.53749,50,4.47214
3778,16,2766.13362,6351.73981,108.17856,2133.16575,50,4.47214
3779,16,2821.39272,702.88485,114.45896,2343.80407,50,4.47214
3780,16,2827.43351,2258.2383,113.80683,2083.36064,50,4.47214
3781,16,2815.04233,5815.49118,114.15282,2129.35545,50,4.47214
3782,16,2901.09168,1010.23427,110.80947,2249.35177,50,4.47214
3783,16,2909.75293,1726.67572,110.58731,2116.21247,50,4.47214
3784,16,2938.13337,2201.99805,108.74722,2236.59286,50,4.47214
3785,16,2956.759,2270.66392,114.32045,2266.28784,50,4.47214
3786,16,2909.47105,3553.74349,109.48584,2419.08766,50,4.47214
3787,16,2913.76239,4944.99203,111.02736,2448.39609,50,4.47214
3788,16,2909.82603,5992.70714,113.75625,2322.36402,50,4.47214
3789,16,3050.02005,1939.86934,110.8608,2168.36379,50,4.47214
3790,16,3011.04627,3793.30737,106.84795,2055.01743,50,4.47214
3791,16,3181.17246,560.25217,108.91122,2305.53199,50,4.47214
3792,16,3182.67399,3312.57547,114.50155,2062.12607,50,4.47214
3793,16,3138.2027,6175.22956,112.64372,2248.5516,50,4.47214
3794,16,3182.23338,6236.43083,114.19105,2220.81327,50,4.47214
3795,16,3294.7653,855.42322,109.3021,2476.9838,50,4.47214
3796,16,3238.85299,1586.68014,106.58962,2460.17297,50,4.47214
3797,16,3272.76972,2252.91232,113.94795,2149.87575,50,4.47214
3798,16,3246.5496,3282.13094,113.00472,2292.18079,50,4.47214
3799,16,3391.78616,3819.64104,110.07564,2293.17146,50,4.47214
3800,16,3467.40098,4100.92464,112.10747,2349.88727,50,4.47214
3801,16,3443.15547,5169.31796,109.1608,2306.3292,50,4.47214
3802,16,3595.48581,3696.51243,107.83685,2479.27959,50,4.47214
3803,16,3502.49339,5200.46058,108.45607,2463.93618,50,4.47214
3804,16,3517.14421,5866.84936,106.87715,2484.10233,50,4.47214
3805,16,3533.03961,5946.20302,108.26817,2254.15319,50,4.47214
3806,16,3668.14426,2022.87659,106.60335,2381.71302,50,4.47214
3807,16,3658.16738,2592.32304,109.33793,2124.04603,50,4.47214
3808,16,3625.94967,5790.29154,108.33768,2191.16162,50,4.47214
3809,16,3769.70875,1173.24506,112.62098,2494.85808,50,4.47214
3810,16,3793.69663,1365.15531,114.46629,2475.93016,50,4.47214
3811,16,3741.47649,2251.28271,112.45656,2032.23913,50,4.47214
3812,16,3709.59994,3278.47842,108.95109,2285.52684,50,4.47214
3813,16,3766.78895,3500.13016,112.78061,2336.81276,50,4.47214
3814,16,3780.24949,5831.27384,106.35046,2296.36289,50,4.47214
3815,16,3803.03321,478.79217,114.22683,2141.12001,50,4.47214
3816,16,3818.99414,2029.38748,108.96578,2118.9548,50,4.47214
3817,16,3829.2691,6380.94893,112.6787,2361.07826,50,4.47214
3818,16,3981.27095,485.41892,111.51473,2176.35191,50,4.47214
3819,16,3960.25705,1365.52927,106.57296,2399.64765,50,4.47214
3820,16,3969.6396,2124.59469,110.93083,2007.02503,50,4.47214
3821,16,4013.39685,966.86278,111.78501,2465.00503,50,4.47214
3822,16,4088.18055,1987.51694,113.85165,2082.80645,50,4.47214
3823,16,4088.64981,2216.86811,107.49589,2475.47786,50,4.47214
3824,16,4198.89821,3310.43702,107.94887,2319.45286,50,4.47214
3825,16,4151.48192,4120.15847,107.47228,2406.59677,50,4.47214
3826,16,4104.87538,4258.1042,108.1406,2373.44429,50,4.47214
3827,16,4174.21278,4987.59165,110.60879,2212.17804,50,4.47214
3828,16,4295.92577,2437.20992,107.02195,2393.21009,50,4.47214
3829,16,4240.87283,3600.79661,108.82379,2483.06874,50,4.47214
3830,16,4238.94281,4012.23315,112.05801,2387.30264,50,4.47214
3831,16,4204.82207,5882.72164,111.51343,2164.37068,50,4.47214
3832,16,4217.17012,6389.95544,109.86107,2456.60522,50,4.47214
3833,16,4325.72788,761.00195,108.51625,2036.64489,50,4.47214
3834,16,4324.36899,4136.98845,107.28423,2488.57603,50,4.47214
3835,16,4453.57851,2072.354,109.19705,2159.92842,50,4.47214
3836,16,4488.08795,3154.09171,109.8132,2483.4817,50,4.47214
3837,16,4483.67569,4092.41528,112.67765,2313.18623,50,4.47214
3838,16,4405.74304,5232.0371,110.78042,2429.88464,50,4.47214
3839,16,4444.50459,5418.99453,111.29157,2303.47168,50,4.47214
3840,16,4517.66387,1166.94591,106.67329,2361.59691,50,4.47214
3841,16,4543.54716,4392.9034,106.21298,2478.387,50,4.47214
3842,16,4614.81712,412.77929,113.55161,2261.30108,50,4.47214
3843,16,4658.1116,721.82416,106.39498,2193.42538,50,4.47214
3844,16,4677.19465,1885.65066,109.12092,2391.18976,50,4.47214
3845,16,4692.27661,3798.73697,107.49653,2203.51935,50,4.47214
3846,16,4783.76504,200.42758,106.20065,2177.35041,50,4.47214
3847,16,4782.06166,453.73514,109.41257,2151.66604,50,4.47214
3848,16,4769.21161,2180.85728,112.55813,2226.81792,50,4.47214
3849,16,4710.67614,2875.56187,107.03311,2403.43425,50,4.47214
3850,16,4730.02208,6288.63554,110.02826,2485.69956,50,4.47214
3851,16,4878.41308,1824.28894,110.98797,2365.42547,50,4.47214
3852,16,4862.08321,3109.59188,107.94587,2408.80333,50,4.47214
3853,16,4817.39887,5632.59544,110.15686,2383.71131,50,4.47214
3854,16,4836.88681,6014.81102,108.35768,2276.97758,50,4.47214
3855,16,4968.22362,96.59452,113.9312,2417.57177,50,4.47214
3856,16,5059.22924,3632.47605,111.4157,2290.66281,50,4.47214
3857,16,5000.13666,3766.39685,112.85654,2142.55353,50,4.47214
3858,16,5024.96943,6002.39842,111.53715,2040.70742,50,4.47214
3859,16,5062.91716,6001.26502,110.6805,2498.87304,50,4.47214
3860,16,5196.04125,910.91259,106.61379,2137.62143,50,4.47214
3861,16,5115.96364,2545.0905,110.56138,2108.42827,50,4.47214
3862,16,5165.1952,4324.22038,108.97215,2487.59447,50,4.47214
3863,16,5254.68427,4782.99058,111.88453,2400.55978,50,4.47214
3864,16,5213.8662,4766.76509,111.02861,2307.23544,50,4.47214
3865,16,5372.06864,252.7255,110.02759,2124.84804,50,4.47214
3866,16,5308.21291,546.24033,108.03351,2382.69584,50,4.47214
3867,16,5387.12532,622.59754,109.62081,2474.97672,50,4.47214
3868,16,5328.15211,1517.38575,112.3583,2459.90704,50,4.47214
3869,16,5356.82783,2571.89126,111.84099,2147.08562,50,4.47214
3870,16,5306.74106,2889.60928,110.50965,2123.71642,50,4.47214
3871,16,5337.50658,4709.91282,112.73163,2402.55802,50,4.47214
3872,16,5366.74802,5520.19273,108.69236,2314.0111,50,4.47214
3873,16,5304.49416,6331.79474,109.23584,2006.35075,50,4.47214
3874,16,5463.88793,3142.68709,109.3221,2441.6538,50,4.47214
3875,16,5441.7732,5587.42662,114.30813,2450.25612,50,4.47214
3876,16,5587.31785,991.11735,114.06282,2204.17309,50,4.47214
3877,16,5585.73146,1073.1789,109.28743,2493.73745,50,4.47214
3878,16,5574.9381,4448.69461,113.0519,2327.91762,50,4.47214
3879,16,5593.3356,4461.06995,111.6835,2412.26899,50,4.47214
3880,16,5544.73998,5111.73565,112.07113,2494.11828,50,4.47214
3881,16,5647.9454,276.29498,107.67672,2043.23287,50,4.47214
3882,16,5601.28441,494.3868,107.5707,2004.86621,50,4.47214
3883,16,5648.60926,1602.60729,108.22845,2177.38633,50,4.47214
3884,16,5651.72619,3359.99905,108.54986,2345.57356,50,4.47214
3885,16,5688.43405,4266.23883,108.67303,2484.16752,50,4.47214
3886,16,5669.16814,6333.08187,111.24772,2397.78826,50,4.47214
3887,16,5780.59652,2158.36595,109.19156,2196.30793,50,4.47214
3888,16,5749.33483,4507.99529,109.2192,2312.91723,50,4.47214
3889,16,5828.31178,1871.43047,110.79519,2008.71615,50,4.47214
3890,16,5830.47882,2540.43902,110.2613,2481.00348,50,4.47214
3891,16,5802.07447,2573.48627,113.75557,2174.6248,50,4.47214
3892,16,5818.71629,4849.60139,108.0447,2120.22337,50,4.47214
3893,16,5972.93071,2556.02464,110.24117,2141.78594,50,4.47214
3894,16,5988.90814,4407.66631,107.7542,2294.34264,50,4.47214
3895,16,5931.8638,5711.01301,107.41724,2190.97638,50,4.47214
3896,16,5987.11712,6317.63634,111.29376,2426.17724,50,4.47214
3897,16,5977.76585,6312.7248,106.60992,2069.11474,50,4.47214
3898,16,6096.02333,1331.14796,111.22011,2175.49754,50,4.47214
3899,16,6057.36225,3314.6791,112.8342,2397.55731,50,4.47214
3900,16,6138.01638,745.59869,107.01471,2254.62813,50,4.47214
3901,16,6103.66302,2801.88961,114.40754,2191.23345,50,4.47214
3902,16,6167.40026,3448.25334,112.73733,2355.13842,50,4.47214
3903,16,6168.92138,5624.33681,107.43897,2040.25134,50,4.47214
3904,16,6187.36674,6305.20516,113.66883,2029.55614,50,4.47214
3905,16,6292.22793,2579.08586,107.31975,2041.28821,50,4.47214
3906,16,6226.74284,3652.50367,113.47953,2440.51105,50,4.47214
3907,16,6214.44384,5489.71316,111.27462,2295.20231,50,4.47214
3908,16,6339.01966,2311.52355,106.40843,2246.71258,50,4.47214
3909,16,6322.14634,2639.55061,107.47193,2073.07088,50,4.47214
3910,16,6331.37337,2773.66298,108.03477,2080.20489,50,4.47214
3911,16,6394.56113,4508.50895,106.98268,2476.04915,50,4.47214
3912,16,6353.92295,5315.61949,112.34764,2154.61107,50,4.47214
3913,16,6398.04642,6117.66084,106.37899,2395.58792,50,4.47214
3914,17,62.67334,1507.66889,110.0489,2052.74316,50,4.47214
3915,17,36.93112,4405.03177,106.48087,2174.51497,50,4.47214
3916,17,82.56934,5386.52957,107.82934,2429.03793,50,4.47214
3917,17,50.32981,6089.9829,106.68471,2310.8007,50,4.47214
3918,17,123.39029,4930.19572,113.50812,2251.20741,50,4.47214
3919,17,140.06992,5176.17679,112.34001,2151.01286,50,4.47214
3920,17,143.58463,5268.28391,106.22193,2348.87045,50,4.47214
3921,17,260.56526,1539.52443,108.86179,2035.99006,50,4.47214
3922,17,267.09456,1544.00506,113.94529,2447.91413,50,4.47214
3923,17,292.96892,5344.83732,110.47079,2102.27506,50,4.47214
3924,17,333.07778,419.65181,113.78746,2395.05803,50,4.47214
3925,17,373.37942,691.86051,106.9051,2245.59065,50,4.47214
3926,17,359.10243,869.60777,111.25002,2167.35394,50,4.47214
3927,17,384.33927,1298.15352,106.56497,2235.85604,50,4.47214
3928,17,339.60588,1349.7336,108.21902,2269.70949,50,4.47214
3929,17,356.94578,2112.58032,109.53721,2423.3439,50,4.47214
3930,17,311.33751,2340.63264,111.39388,2225.08022,50,4.47214
3931,17,315.67353,2474.1202,113.99479,2166.97674,50,4.47214
3932,17,444.01925,1151.70087,113.27994,2105.14277,50,4.47214
3933,17,483.95335,1640.63338,112.68335,2041.89896,50,4.47214
3934,17,443.38431,2952.19119,108.6234,2281.413,50,4.47214
3935,17,405.21481,4388.99905,108.40439,2384.36461,50,4.47214
3936,17,543.61845,1541.64173,111.176,2315.28755,50,4.47214
3937,17,572.70671,2355.47469,106.23583,2336.76641,50,4.47214
3938,17,587.74244,2310.22923,106.59109,2133.08597,50,4.47214
3939,17,519.56096,2413.47844,113.91641,2417.09804,50,4.47214
3940,17,542.28263,2651.46637,113.69496,2130.73823,50,4.47214
3941,17,508.07382,3181.55415,109.3979,2374.99837,50,4.47214
3942,17,583.45893,3264.6434,110.9701,2394.73219,50,4.47214
3943,17,513.32768,3230.27756,114.399,2169.79618,50,4.47214
3944,17,575.25594,3701.01118,113.03947,2148.46551,50,4.47214
3945,17,579.37577,3805.05608,114.11815,2313.65633,50,4.47214
3946,17,505.36345,6167.31613,107.26075,2403.35129,50,4.47214
3947,17,567.74696,6367.83355,111.04581,2213.35623,50,4.47214
3948,17,628.02645,52.30813,108.80144,2130.9435,50,4.47214
3949,17,682.36542,194.86293,114.58684,2204.84455,50,4.47214
3950,17,648.36612,246.51772,106.6217,2164.65134,50,4.47214
3951,17,670.39088,2892.32326,109.29475,2257.54842,50,4.47214
3952,17,658.35832,3640.38904,108.46992,2136.70488,50,4.47214
3953,17,637.64141,4689.52095,113.45513,2261.99376,50,4.47214
3954,17,799.40633,467.63325,107.84672,2331.26596,50,4.47214
3955,17,737.57628,3010.35135,106.31681,2321.58757,50,4.47214
3956,17,767.68994,4246.29288,109.71523,2420.49005,50,4.47214
3957,17,758.13296,4548.04655,106.54465,2115.71907,50,4.47214
3958,17,873.09198,1322.42603,112.74364,2189.71975,50,4.47214
3959,17,811.7496,2097.23893,106.83376,2071.65413,50,4.47214
3960,17,833.32825,3258.54988,108.6633,2490.37506,50,4.47214
3961,17,825.5829,4205.45146,109.30959,2212.95631,50,4.47214
3962,17,802.55409,6139.39801,112.11249,2229.74582,50,4.47214
3963,17,972.36838,876.774,107.35931,2168.5635,50,4.47214
3964,17,907.05306,1733.66651,111.73381,2014.81549,50,4.47214
3965,17,939.01373,3679.68472,113.19529,2134.63078,50,4.47214
3966,17,1010.68715,1430.94048,109.53687,2199.54114,50,4.47214
3967,17,1000.39977,2251.52523,113.46473,2490.89805,50,4.47214
3968,17,1078.90439,5143.41483,110.21604,2280.07811,50,4.47214
3969,17,1175.41214,1651.58261,107.37912,2023.83085,50,4.47214
3970,17,1129.5696,3473.36279,113.29063,2458.99539,50,4.47214
3971,17,1199.39327,5338.29889,114.26453,2365.36723,50,4.47214
3972,17,1177.00836,5394.85721,107.07043,2142.27465,50,4.47214
3973,17,1272.53294,3821.80856,108.06093,2497.43627,50,4.47214
3974,17,1286.23611,4373.59047,113.96013,2361.76602,50,4.47214
3975,17,1294.48667,4859.92164,112.82159,2378.70873,50,4.47214
3976,17,1203.62818,6194.2288,111.24309,2021.49387,50,4.47214
3977,17,1313.7376,2128.51547,107.10262,2127.48476,50,4.47214
3978,17,1314.80841,3483.38508,114.45794,2073.03301,50,4.47214
3979,17,1482.68815,893.10684,106.29519,2397.04732,50,4.47214
3980,17,1413.58526,1963.59867,106.40968,2351.82583,50,4.47214
3981,17,1452.47421,2711.45306,109.03467,2121.49079,50,4.47214
3982,17,1456.41457,4108.03155,112.35698,2319.80679,50,4.47214
3983,17,1465.96121,4323.35893,113.80986,2229.23909,50,4.47214
3984,17,1416.22631,6353.26244,111.14435,2298.77277,50,4.47214
